student_id,student_name,age,email,country,postal_code,grade,major,enrollment_date,graduation_date,tuition_fee,scholarship_amount
874,Jacenta Cawood,24,jcawoodo9@elegantthemes.com,Sweden,734 24,B,History,5/4/2010,11/29/2025,33316.89,1734.69
875,Ermanno Geroldini,20,egeroldinioa@ameblo.jp,China,,F,Literature,8/4/2012,4/12/2027,36236.99,5801.13
876,Iggy Oldknowe,25,ioldknoweob@jugem.jp,China,,A,History,7/2/2021,10/28/2026,42796.16,6060.54
877,Ellary MacGeffen,25,emacgeffenoc@technorati.com,Democratic Republic of the Congo,,D,History,5/9/2010,1/27/2025,2295.53,5994.67
878,Stanfield Raulston,18,sraulstonod@plala.or.jp,Brazil,47700-000,F,History,10/16/2015,10/30/2029,41059.43,1571.47
879,Moishe Stiven,21,mstivenoe@nifty.com,Sudan,,D,Literature,6/1/2014,6/2/2027,45562.75,4450.33
880,Say Drummond,23,sdrummondof@bravesites.com,China,,F,Mathematics,10/1/2016,9/24/2025,11271.82,99.83
881,Luise Filippyev,19,lfilippyevog@vkontakte.ru,Philippines,1105,A,Mathematics,10/19/2011,9/26/2025,15635.19,4908.38
882,Constantin Stotherfield,25,cstotherfieldoh@ask.com,Philippines,5002,F,History,5/28/2013,10/27/2030,22061.15,5944.67
883,Vinita Doll,24,vdolloi@cnn.com,Philippines,6329,D,History,7/10/2021,2/13/2029,30216.8,4123.64
884,Mariele Dod,19,mdodoj@weebly.com,Indonesia,,B,History,3/10/2015,9/7/2029,27960.86,2498.85
885,Geneva Daft,21,gdaftok@reference.com,China,,B,Literature,5/21/2011,7/8/2027,27925.79,7961.73
886,Hilton Allmen,19,hallmenol@patch.com,Indonesia,,F,Mathematics,2/9/2019,10/10/2029,1288.99,2354.54
887,Fabiano Blei,24,fbleiom@blog.com,Angola,,B,Science,7/14/2021,10/6/2028,42574.13,8145.98
888,Ashli Bartelot,22,abarteloton@bbb.org,Bolivia,,F,History,2/3/2016,9/24/2028,43449.68,8688.57
889,Geno Nettle,22,gnettleoo@cafepress.com,South Africa,2762,F,History,11/11/2020,7/14/2025,41235.42,5196.16
890,Bea Laughtisse,19,blaughtisseop@pagesperso-orange.fr,Portugal,3080-352,B,History,12/7/2019,1/18/2028,11538.32,8131.4
891,Shanna Gritton,18,sgrittonoq@amazon.co.jp,Philippines,6539,C,Science,1/12/2018,10/31/2024,4436.32,78.55
892,Corilla Barstowk,18,cbarstowkor@harvard.edu,Russia,433710,F,History,1/9/2014,6/3/2029,43430.98,9154.28
893,Ernestus Landers,22,elandersos@trellian.com,Palestinian Territory,,D,Literature,2/20/2017,12/19/2025,41649.01,1985.5
894,Tammie Sorrill,20,tsorrillot@tumblr.com,Rwanda,,A,Science,11/19/2016,3/11/2027,29783.81,9298.24
895,Tomasina Locard,19,tlocardou@1und1.de,China,,A,History,7/10/2010,10/2/2030,2062.47,3534.57
896,Lorilee Jellings,19,ljellingsov@is.gd,Indonesia,,C,Science,3/2/2015,6/16/2026,2375.99,4456.78
897,Nancy Swadling,19,nswadlingow@gnu.org,Italy,10129,A,Science,4/4/2020,3/31/2026,48536.13,6341.25
898,Nert Tissington,23,ntissingtonox@meetup.com,Russia,346017,D,History,12/17/2014,6/5/2024,43146.06,1236.01
899,Jobye Greated,18,jgreatedoy@zimbio.com,Philippines,4431,A,History,2/15/2016,12/7/2029,21087.04,2482.18
900,Rosabella Brinkworth,18,rbrinkworthoz@ihg.com,China,,F,Literature,9/14/2014,3/5/2026,4112.88,5187.05
901,Dewain Haysey,20,dhayseyp0@mysql.com,Lithuania,85019,D,Literature,2/5/2010,4/2/2027,11675.65,3460.64
902,Ericha Kennefick,19,ekennefickp1@trellian.com,Thailand,63110,F,Science,11/27/2010,3/11/2024,10632.88,1241.22
903,Viki Caveney,25,vcaveneyp2@blogtalkradio.com,Thailand,45250,C,Mathematics,1/12/2010,1/30/2027,33076.25,6377.39
904,Bertina Beardshall,25,bbeardshallp3@seesaa.net,Indonesia,,F,History,8/3/2010,11/6/2027,11865.83,2646.3
905,Lyndsie Hollow,24,lhollowp4@1und1.de,China,,B,Science,4/22/2018,5/20/2027,38881.28,9203.51
906,Belinda Arsmith,21,barsmithp5@gmpg.org,China,,B,Science,5/26/2020,12/24/2026,19059.6,5218.67
907,Hildegarde Stanistreet,24,hstanistreetp6@time.com,Japan,474-0074,A,Mathematics,11/20/2012,3/14/2028,11011.71,59.52
908,Karena Stribling,23,kstriblingp7@skype.com,Peru,,A,Science,10/2/2021,8/18/2028,34039.94,6978.86
909,Sigfried Cavanagh,19,scavanaghp8@blogger.com,China,,C,Science,4/30/2010,1/26/2030,36009.51,6311.47
910,Stephan Renney,22,srenneyp9@yelp.com,France,77109 CEDEX,A,Science,2/4/2010,8/5/2026,28811.86,686.52
911,Lenci Bailey,23,lbaileypa@sun.com,Syria,,C,Mathematics,2/17/2010,4/29/2024,9769.4,1090.13
912,Dorise Westfield,21,dwestfieldpb@acquirethisname.com,Iran,,F,Science,12/17/2015,2/19/2029,26287.7,7607.09
913,Polly Mansford,19,pmansfordpc@jimdo.com,Peru,,F,Science,4/21/2016,2/10/2029,48229.72,1757.88
914,Kial Tumini,23,ktuminipd@ed.gov,Poland,58-580,B,Science,6/13/2011,8/23/2029,38362.48,1434.97
915,Wilhelm Silveston,21,wsilvestonpe@blogtalkradio.com,Russia,601642,C,Mathematics,7/3/2021,6/14/2027,31790.03,2535.6
916,Cassaundra Arnolds,21,carnoldspf@sfgate.com,Czech Republic,569 04,B,Literature,5/25/2021,5/26/2024,12475.47,256.08
917,Robenia Makey,19,rmakeypg@imgur.com,Indonesia,,F,History,7/30/2017,11/20/2028,37386.9,5356.39
918,Kitty Mahood,22,kmahoodph@amazon.de,Venezuela,,A,History,4/24/2012,10/9/2025,34634.83,5116.07
919,Rahel Harbisher,19,rharbisherpi@cafepress.com,China,,F,History,3/11/2016,10/3/2027,13552.57,9216.22
920,Deeann Coners,22,dconerspj@nps.gov,United States,21405,C,Mathematics,1/26/2020,12/20/2030,45173.01,246.77
921,Junina Reddish,25,jreddishpk@cpanel.net,Myanmar,,C,Literature,2/28/2010,11/3/2026,23816.08,1601.16
922,Stacie O'Fallowne,21,sofallownepl@webs.com,China,,C,Mathematics,4/14/2016,2/3/2024,23762.19,692.92
923,Windy Gotts,21,wgottspm@shareasale.com,Indonesia,,B,Mathematics,9/30/2019,4/17/2030,36933.78,6294.93
924,Basil Mathan,24,bmathanpn@theguardian.com,Indonesia,,B,Mathematics,12/25/2014,9/29/2025,21730.4,9289.85
925,Marijo Dragon,24,mdragonpo@virginia.edu,United States,89193,B,History,9/27/2013,9/20/2028,24818.64,8634.69
926,Cele Neaves,20,cneavespp@engadget.com,Philippines,6304,C,Science,10/13/2018,11/12/2029,48934.47,7389.0
927,Jeana Fumagall,22,jfumagallpq@alexa.com,Czech Republic,413 01,B,History,4/16/2021,5/12/2027,23505.39,6377.57
928,Krishnah Kirkup,21,kkirkuppr@arstechnica.com,Guatemala,20003,C,Mathematics,10/30/2013,9/23/2024,34328.88,8842.99
929,Denny Allsworth,25,dallsworthps@comcast.net,China,,B,Mathematics,7/29/2011,12/28/2026,7826.36,1725.35
930,Brynna Thorold,24,bthoroldpt@lycos.com,Canada,M1E,F,History,7/11/2021,12/23/2027,44492.56,319.49
931,Paddy Tree,22,ptreepu@elpais.com,Czech Republic,289 12,D,History,8/12/2018,9/19/2030,17008.72,3927.25
932,Lonnie Kindred,24,lkindredpv@vk.com,Benin,,A,Literature,6/9/2017,11/21/2024,6631.85,706.19
933,Loreen Askie,24,laskiepw@state.tx.us,Nigeria,,C,Mathematics,6/15/2019,7/7/2025,21913.76,1545.62
934,Darcey Fruchter,18,dfruchterpx@jalbum.net,Sweden,127 43,D,Science,11/17/2014,4/3/2025,17425.76,1317.84
935,Niles Matcham,23,nmatchampy@paypal.com,Poland,96-214,D,Science,10/29/2013,8/11/2029,46845.1,6694.5
936,Merralee Averall,18,maverallpz@businesswire.com,Uruguay,,F,Literature,2/29/2012,8/15/2024,20799.79,2672.6
937,Wendie Wooller,22,wwoollerq0@blogspot.com,Japan,904-2223,B,Literature,12/1/2011,6/2/2029,23643.82,5129.04
938,Katalin Wittman,18,kwittmanq1@reuters.com,Colombia,542018,A,History,3/26/2011,9/5/2028,31497.06,9414.97
939,Demetris Neasham,22,dneashamq2@comsenz.com,Brazil,25880-000,F,Literature,9/10/2010,5/24/2028,33920.04,108.58
940,Jed Simmins,18,jsimminsq3@wiley.com,Portugal,4770-431,B,Literature,3/15/2016,9/26/2024,19333.95,8967.5
941,Benedikt Petrus,21,bpetrusq4@unc.edu,Vietnam,,B,Literature,5/14/2019,7/2/2026,48516.3,4492.98
942,Willyt Swalowe,22,wswaloweq5@sciencedirect.com,Chile,,B,Mathematics,11/18/2015,5/4/2029,28823.24,9550.16
943,Alric Spirritt,19,aspirrittq6@census.gov,Azerbaijan,,B,Mathematics,9/26/2018,9/6/2029,43554.03,1966.37
944,Marietta D'Antuoni,23,mdantuoniq7@noaa.gov,Russia,607612,D,Science,3/16/2015,5/21/2029,2536.77,976.23
945,Darby Birkenshaw,22,dbirkenshawq8@chronoengine.com,China,,A,Literature,8/17/2013,7/16/2027,31062.84,9806.92
946,Vitia Shave,18,vshaveq9@un.org,Russia,157235,A,Mathematics,7/14/2014,2/23/2026,17399.4,4161.16
947,Edmon MacMenamie,22,emacmenamieqa@twitter.com,Indonesia,,D,History,4/27/2021,11/8/2026,29207.28,5972.54
948,Yul Sedgmond,19,ysedgmondqb@msu.edu,China,,B,Literature,6/29/2018,6/24/2024,14402.7,8902.28
949,Elli Housby,25,ehousbyqc@adobe.com,China,,F,Mathematics,4/27/2011,2/6/2029,44951.26,9532.28
950,Carlotta De Maria,22,cdeqd@jiathis.com,Indonesia,,B,Literature,2/25/2019,3/20/2025,24093.51,7730.77
951,Stanly Probey,20,sprobeyqe@surveymonkey.com,Indonesia,,F,History,8/24/2014,8/21/2027,37333.25,2067.34
952,Elbertina Doy,18,edoyqf@craigslist.org,Poland,74-210,C,Literature,7/26/2010,6/14/2029,17201.61,3798.23
953,Gibbie Harrold,25,gharroldqg@t.co,China,,A,Mathematics,9/10/2018,8/16/2028,23664.56,8411.66
954,Fritz Riteley,24,friteleyqh@house.gov,Afghanistan,,C,History,5/28/2016,11/13/2026,23319.84,1033.13
955,Denny Rulten,22,drultenqi@nationalgeographic.com,Belarus,,B,Science,6/6/2018,5/3/2027,6440.85,1331.1
956,Vere Obern,20,vobernqj@utexas.edu,Portugal,6230-060,A,History,9/9/2011,1/20/2028,25051.17,5500.45
957,Ferdie Huxton,22,fhuxtonqk@angelfire.com,Vietnam,,A,Mathematics,9/27/2018,2/22/2030,19069.57,1302.28
958,Lind Kehri,23,lkehriql@photobucket.com,Samoa,,C,History,3/24/2013,2/14/2029,22424.4,2847.35
959,Joly Vause,23,jvauseqm@g.co,Portugal,3465-132,F,Literature,12/25/2018,10/30/2029,37909.35,9857.36
960,Mycah Espinas,19,mespinasqn@oaic.gov.au,Peru,,C,Science,2/5/2012,1/13/2029,4534.89,6890.12
961,Kenton Grealey,24,kgrealeyqo@toplist.cz,Russia,606533,B,Literature,4/13/2011,1/4/2028,20357.07,786.99
962,Elysee Moscrop,19,emoscropqp@free.fr,United States,96835,A,Science,7/1/2016,3/2/2029,16383.83,9357.76
963,Caria Hatliff,19,chatliffqq@hubpages.com,Finland,85101,F,Mathematics,5/20/2018,11/27/2026,43494.55,3409.1
964,Marjy Conre,22,mconreqr@storify.com,Croatia,10436,A,Mathematics,12/4/2010,11/5/2026,41688.04,3931.75
965,Perry Willgoose,18,pwillgooseqs@acquirethisname.com,Russia,652261,F,Mathematics,12/30/2016,7/7/2025,25531.99,9550.09
966,Tremayne Carnilian,25,tcarnilianqt@yellowpages.com,Brazil,93800-000,F,Literature,11/27/2019,2/26/2029,5610.85,4960.02
967,Gilligan Doak,22,gdoakqu@flavors.me,China,,D,History,2/3/2011,5/14/2029,19927.87,3760.19
968,Earl Goodbarr,20,egoodbarrqv@ucla.edu,China,,C,History,12/22/2019,3/17/2030,38998.09,3752.44
969,Gannon Syde,19,gsydeqw@simplemachines.org,Honduras,,C,Science,8/15/2016,6/10/2028,15854.0,3342.6
970,Rafaelita Blackman,21,rblackmanqx@wordpress.org,China,,D,Literature,8/24/2020,1/11/2028,43221.48,6247.51
971,Jamaal Ceci,21,jceciqy@who.int,Indonesia,,B,Mathematics,9/16/2012,11/24/2028,32821.35,2536.28
972,Tore Chicchetto,22,tchicchettoqz@list-manage.com,Russia,676280,A,Literature,9/20/2020,1/1/2024,14593.19,8399.22
973,Filberto Belin,19,fbelinr0@elpais.com,France,92309 CEDEX,D,Science,6/19/2012,2/7/2028,27174.74,2487.57
974,Adlai De Wolfe,18,ader1@spiegel.de,Norway,0789,B,Mathematics,2/12/2021,12/4/2027,10065.22,9157.65
975,Abner Vasyushkhin,18,avasyushkhinr2@ezinearticles.com,Mongolia,,C,Science,3/2/2021,5/19/2029,30676.93,7152.55
976,Winny Pott,20,wpottr3@yahoo.com,Bulgaria,7844,B,Mathematics,7/2/2020,8/2/2027,37820.49,6326.63
977,Klara Gorey,18,kgoreyr4@bing.com,Indonesia,,D,Science,7/25/2014,4/27/2030,49530.59,7371.6
978,Thorvald Wilding,18,twildingr5@blogtalkradio.com,Dominican Republic,10607,A,Literature,7/23/2014,5/16/2024,30137.56,3656.36
979,Charles Edgeson,24,cedgesonr6@multiply.com,Honduras,,B,Literature,2/25/2013,10/27/2025,38122.72,8396.47
980,Taylor Corneil,23,tcorneilr7@cloudflare.com,Brazil,16200-000,F,Science,2/6/2019,1/18/2025,38899.54,153.12
981,Lawrence Service,18,lservicer8@nba.com,Russia,346580,A,History,7/26/2011,8/31/2028,26126.25,5791.63
982,Adele Eccleston,25,aecclestonr9@hubpages.com,Indonesia,,B,History,1/10/2012,5/18/2030,30490.49,3035.74
983,Seka Western,22,swesternra@jigsy.com,Philippines,3503,D,Mathematics,5/23/2018,9/16/2027,41266.4,6331.82
984,Lemmie Symes,19,lsymesrb@gnu.org,Venezuela,,F,History,1/14/2015,3/2/2027,3648.38,9932.55
985,Briano Stanlake,20,bstanlakerc@dedecms.com,Nigeria,,F,Science,10/11/2012,12/28/2025,7167.07,4548.65
986,Scarlet Abramamov,22,sabramamovrd@goodreads.com,Philippines,4004,F,History,2/17/2012,4/27/2029,21884.51,1147.84
987,Danila Lenox,24,dlenoxre@dmoz.org,Paraguay,,B,Science,1/8/2016,6/30/2030,40509.02,6771.49
988,Tiena Tibbits,21,ttibbitsrf@webs.com,China,,A,Mathematics,10/5/2014,10/24/2029,8655.03,1747.3
989,Melosa Mutch,19,mmutchrg@wunderground.com,Iran,,F,History,3/20/2019,10/4/2024,9788.48,5849.44
990,Earvin Starmont,24,estarmontrh@a8.net,Brazil,06650-000,F,Literature,12/3/2012,10/25/2027,28959.16,9373.64
991,Katie Harpin,24,kharpinri@cargocollective.com,Syria,,D,Mathematics,10/21/2010,1/29/2026,26585.08,9136.65
992,Abelard Tripon,22,atriponrj@rambler.ru,Honduras,,A,History,4/20/2021,9/17/2030,40209.77,2492.71
993,Merrick Angrick,23,mangrickrk@xinhuanet.com,China,,C,History,2/27/2013,3/13/2025,28300.19,93.58
994,Donnie Punt,23,dpuntrl@wired.com,Ukraine,,F,Literature,7/10/2018,4/27/2029,32292.17,8714.22
995,Raynell de Leon,18,rderm@wikia.com,Egypt,,D,Literature,10/8/2018,6/11/2026,45704.32,2136.42
996,Carolann Daelman,24,cdaelmanrn@vk.com,Togo,,B,Literature,9/28/2014,9/11/2026,32547.42,1324.1
997,Agatha MacMenemy,18,amacmenemyro@privacy.gov.au,Guinea-Bissau,,F,Literature,12/7/2011,11/16/2029,8410.13,7573.56
998,Wenda Yakovliv,18,wyakovlivrp@dailymotion.com,Indonesia,,D,History,9/16/2019,8/6/2025,34971.8,1900.25
999,Claudette Lief,21,cliefrq@prlog.org,China,,F,Literature,9/11/2013,12/10/2024,36301.46,8486.35
1000,Augusto Reglar,22,areglarrr@cbslocal.com,France,13369 CEDEX 11,F,Literature,4/12/2010,10/18/2025,36267.48,5751.13
